filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,‰æ‘œƒTƒCƒY,35mmŠ·ŽZ,—j“ú,“ú•t,ŽžŠÔ‘Ñ,happy_tf,male_tf,distance,—j“ú_tf
DSC05406-1215-2,4,23,male,0,0,0,0,0,1,0,0,35.6622516,139.7009384,60,35,“ú,2019/12/15,3,0,1,15.775,1
DSC05407-1215,1,22,male,0.003,0.02,0.012,0.001,0.362,0.575,0.022,0.005,35.66080794,139.702432,171,35,“ú,2019/12/15,3,0,1,5.558,1
DSC05407-1215,2,25,male,0.003,0.004,0.004,0,0.91,0.065,0.013,0,35.66080794,139.702432,151,35,“ú,2019/12/15,3,1,1,6.289,1
DSC05407-1215,3,39,male,0,0,0,0,0.16,0.839,0,0.001,35.66080794,139.702432,75,35,“ú,2019/12/15,3,0,1,12.627,1
DSC05407-1215-2,1,17,male,0,0,0,0,1,0,0,0,35.66213556,139.7009678,112,35,“ú,2019/12/15,3,1,1,8.467,1
DSC05410-1215,1,16,male,0,0,0,0.001,0,0.657,0.001,0.342,35.66168277,139.7024066,118,35,“ú,2019/12/15,3,0,1,8.039,1
DSC05416-1215-2,1,33,male,0,0,0,0,0.027,0.973,0,0,35.66215924,139.7012474,56,35,“ú,2019/12/15,3,0,1,16.9,1
DSC05417-1215,1,23,male,0,0.002,0,0,0,0.996,0.001,0.001,35.66043277,139.7055758,347,35,“ú,2019/12/15,3,0,1,2.757,1
DSC05417-1215,2,31,male,0.002,0.002,0,0,0.001,0.993,0.001,0,35.66043277,139.7055758,138,35,“ú,2019/12/15,3,0,1,6.879,1
DSC05417-1215,3,20,male,0.004,0,0,0,0,0.994,0.001,0,35.66043277,139.7055758,103,35,“ú,2019/12/15,3,0,1,9.204,1
DSC05417-1215-2,2,25,male,0,0.001,0,0,0,0.934,0.001,0.064,35.66207742,139.7015607,116,35,“ú,2019/12/15,3,0,1,8.177,1
DSC05417-1215-2,4,38,male,0,0,0,0,0.008,0.992,0,0,35.66207742,139.7015607,54,35,“ú,2019/12/15,3,0,1,17.524,1
DSC05417-1215-2,5,16,male,0.001,0,0,0,0.026,0.966,0.006,0,35.66207742,139.7015607,51,35,“ú,2019/12/15,3,0,1,18.553,1
DSC05417-1215-2,6,28,male,0.001,0,0,0,0,0.995,0.004,0,35.66207742,139.7015607,48,35,“ú,2019/12/15,3,0,1,19.71,1
DSC05424-1215,1,25,male,0.003,0,0.001,0,0,0.986,0.007,0.002,35.65983354,139.7037847,328,35,“ú,2019/12/15,3,0,1,2.914,1
DSC05424-1215,3,31,male,0.001,0.004,0,0,0.001,0.987,0.006,0.001,35.65983354,139.7037847,169,35,“ú,2019/12/15,3,0,1,5.623,1
DSC05424-1215,6,14,male,0,0,0,0,0.002,0.996,0.001,0.002,35.65983354,139.7037847,105,35,“ú,2019/12/15,3,0,1,9.029,1
DSC05424-1215,7,31,male,0,0,0,0,0,1,0,0,35.65983354,139.7037847,104,35,“ú,2019/12/15,3,0,1,9.116,1
DSC05424-1215-2,1,19,male,0.003,0.002,0,0,0.433,0.56,0.002,0,35.66031468,139.7021985,110,35,“ú,2019/12/15,3,0,1,8.621,1
DSC05425-1215,1,31,male,0,0.009,0,0,0.004,0.927,0.059,0,35.65979483,139.7034344,104,35,“ú,2019/12/15,3,0,1,9.116,1
DSC05425-1215,4,10,male,0,0,0,0,0.273,0.726,0,0,35.65979483,139.7034344,36,35,“ú,2019/12/15,3,0,1,26.269,1
DSC05425-1215-2,1,20,male,0.001,0,0,0,0.977,0.02,0.001,0.001,35.66009313,139.7021815,103,35,“ú,2019/12/15,3,1,1,9.204,1
DSC05425-1215-2,2,22,male,0.006,0.001,0.024,0,0.637,0.321,0.007,0.004,35.66009313,139.7021815,101,35,“ú,2019/12/15,3,1,1,9.386,1
DSC05425-1215-2,3,21,male,0,0.014,0,0,0.024,0.961,0.001,0,35.66009313,139.7021815,100,35,“ú,2019/12/15,3,0,1,9.479,1
DSC05425-1215-2,4,22,male,0,0.001,0.001,0,0.686,0.31,0.001,0.001,35.66009313,139.7021815,97,35,“ú,2019/12/15,3,1,1,9.771,1
DSC05425-1215-2,5,19,male,0,0,0,0,0,0.997,0.003,0,35.66009313,139.7021815,55,35,“ú,2019/12/15,3,0,1,17.206,1
DSC05426-1215,3,29,male,0,0,0,0,0.997,0.003,0,0,35.65968159,139.7028356,181,35,“ú,2019/12/15,3,1,1,5.253,1
DSC05426-1215-2,1,45,male,0,0,0,0,0,0.637,0.363,0,35.65982735,139.7021815,239,35,“ú,2019/12/15,3,0,1,3.987,1
DSC05426-1215-2,2,28,male,0,0,0,0,0,0.998,0.002,0,35.65982735,139.7021815,167,35,“ú,2019/12/15,3,0,1,5.69,1
DSC05427-1215,1,40,male,0,0,0,0,0,0.999,0.001,0,35.65965926,139.7025004,450,35,“ú,2019/12/15,3,0,1,2.134,1
DSC05427-1215,3,54,male,0.001,0.151,0,0,0,0.841,0.005,0.002,35.65965926,139.7025004,255,35,“ú,2019/12/15,3,0,1,3.739,1
DSC05427-1215,5,18,male,0,0,0,0,0.979,0.019,0.001,0,35.65965926,139.7025004,168,35,“ú,2019/12/15,3,1,1,5.657,1
DSC05427-1215,8,23,male,0,0,0,0,0,0.981,0.019,0,35.65965926,139.7025004,138,35,“ú,2019/12/15,3,0,1,6.879,1
DSC05427-1215,14,16,male,0,0,0,0,0.453,0.542,0.003,0.001,35.65965926,139.7025004,79,35,“ú,2019/12/15,3,0,1,11.99,1
DSC05427-1215,17,18,male,0,0,0,0,0.003,0.996,0.001,0.001,35.65965926,139.7025004,67,35,“ú,2019/12/15,3,0,1,14.131,1
DSC05427-1215,18,18,male,0,0,0,0,0.968,0.029,0,0.002,35.65965926,139.7025004,56,35,“ú,2019/12/15,3,1,1,16.9,1
DSC05427-1215-2,1,20,male,0,0,0,0,0,0.975,0.025,0,35.65947445,139.7001381,281,35,“ú,2019/12/15,3,0,1,3.396,1
DSC05428-1215,1,39,male,0,0,0,0,0.001,0.999,0,0,35.65959877,139.7021411,63,35,“ú,2019/12/15,3,0,1,15.026,1
DSC05428-1215,2,34,male,0,0,0,0,0,0.997,0.003,0,35.65959877,139.7021411,59,35,“ú,2019/12/15,3,0,1,16.042,1
DSC05428-1215,3,24,male,0.001,0.054,0,0,0.005,0.939,0.001,0,35.65959877,139.7021411,56,35,“ú,2019/12/15,3,0,1,16.9,1
DSC05428-1215-2,1,24,male,0.001,0,0,0,0,0.989,0.009,0.001,35.65949222,139.7001172,362,35,“ú,2019/12/15,3,0,1,2.644,1
DSC05428-1215-2,2,24,male,0,0,0,0,0,0.967,0.032,0,35.65949222,139.7001172,269,35,“ú,2019/12/15,3,0,1,3.546,1
DSC05428-1215-2,3,23,male,0,0,0,0,0,0.963,0.036,0,35.65949222,139.7001172,205,35,“ú,2019/12/15,3,0,1,4.642,1
DSC05429-1215,1,55,male,0.017,0,0.001,0,0.001,0.976,0.004,0,35.65940861,139.6999133,557,35,“ú,2019/12/15,3,0,1,1.731,1
DSC05429-1215,3,27,male,0,0,0,0,0.026,0.967,0.006,0,35.65940861,139.6999133,227,35,“ú,2019/12/15,3,0,1,4.195,1
DSC05429-1215,4,45,male,0,0.002,0,0,0,0.978,0.02,0,35.65940861,139.6999133,202,35,“ú,2019/12/15,3,0,1,4.71,1
DSC05430-1215,1,28,male,0,0,0,0,0,0.992,0.008,0,35.65954036,139.7017824,162,35,“ú,2019/12/15,3,0,1,5.865,1
DSC05430-1215,2,24,male,0,0,0,0,0,0.998,0.002,0,35.65954036,139.7017824,141,35,“ú,2019/12/15,3,0,1,6.733,1
DSC05430-1215,5,25,male,0,0,0,0,0.001,0.999,0,0,35.65954036,139.7017824,59,35,“ú,2019/12/15,3,0,1,16.042,1
DSC05430-1215,6,23,male,0,0,0,0,0,0.998,0,0.001,35.65954036,139.7017824,54,35,“ú,2019/12/15,3,0,1,17.524,1
DSC05430-1215-2,1,24,male,0,0.001,0,0,0.093,0.904,0.001,0,35.659385,139.699715,262,35,“ú,2019/12/15,3,0,1,3.64,1
DSC05431-1215,1,27,male,0.001,0.005,0.007,0.004,0.023,0.792,0.07,0.099,35.65952835,139.701525,194,35,“ú,2019/12/15,3,0,1,4.903,1
DSC05431-1215,3,19,male,0,0,0,0,0.998,0.002,0,0,35.65952835,139.701525,136,35,“ú,2019/12/15,3,1,1,6.979,1
DSC05431-1215-2,2,48,male,0,0,0,0,0.001,0.997,0.001,0,35.65943278,139.6996931,533,35,“ú,2019/12/15,3,0,1,1.807,1
DSC05432-1215,1,30,male,0.001,0.001,0,0,0,0.991,0.006,0.001,35.65952491,139.7011646,87,35,“ú,2019/12/15,3,0,1,10.89,1
DSC05432-1215-2,3,26,male,0,0.003,0.001,0,0,0.402,0.594,0,35.65953639,139.6994586,358,35,“ú,2019/12/15,3,0,1,2.673,1
DSC05433-1215,1,14,male,0.001,0,0,0.001,0.004,0.898,0.093,0.002,35.65955503,139.7008554,83,35,“ú,2019/12/15,3,0,1,11.414,1
DSC05433-1215-2,2,19,male,0,0.007,0,0,0.993,0,0,0,35.65953695,139.6992842,161,35,“ú,2019/12/15,3,1,1,5.901,1
DSC05433-1215-2,4,23,male,0,0,0,0,0,1,0,0,35.65953695,139.6992842,72,35,“ú,2019/12/15,3,0,1,13.152,1
DSC05434-1215,4,20,male,0,0,0,0,0,0.998,0,0.002,35.65951,139.6993156,146,35,“ú,2019/12/15,3,0,1,6.504,1
DSC05435-1215,1,35,male,0,0,0,0,0.032,0.967,0,0,35.65960445,139.69949,216,35,“ú,2019/12/15,3,0,1,4.407,1
DSC05435-1215,2,21,male,0,0,0,0,0,0.997,0.003,0,35.65960445,139.69949,105,35,“ú,2019/12/15,3,0,1,9.029,1
DSC05436-1215,3,22,male,0,0,0,0,0,0.993,0.006,0,35.65960333,139.6996053,89,35,“ú,2019/12/15,3,0,1,10.646,1
DSC05441-1215,2,24,male,0,0,0,0,0,1,0,0,35.65884556,139.6997433,62,35,“ú,2019/12/15,3,0,1,15.268,1
DSC05441-1215,3,38,male,0.001,0.001,0,0,0.003,0.995,0,0,35.65884556,139.6997433,49,35,“ú,2019/12/15,3,0,1,19.309,1
DSC05442-1215,1,19,male,0,0.001,0,0,0.389,0.581,0.027,0,35.6587925,139.6997192,84,35,“ú,2019/12/15,3,0,1,11.278,1
DSC05443-1215,1,22,male,0.001,0.002,0.001,0,0.055,0.939,0.001,0.001,35.65869861,139.6996639,140,35,“ú,2019/12/15,3,0,1,6.781,1
DSC05444-1215,1,36,male,0,0,0,0,0,0.997,0.003,0,35.65874083,139.6995558,119,35,“ú,2019/12/15,3,0,1,7.971,1
DSC05444-1215,2,28,male,0.001,0,0,0,0,0.995,0.004,0,35.65874083,139.6995558,107,35,“ú,2019/12/15,3,0,1,8.861,1
DSC05445-1215,2,29,male,0.001,0.014,0.001,0.03,0.005,0.849,0.007,0.093,35.65869445,139.699195,86,35,“ú,2019/12/15,3,0,1,11.017,1
DSC05446-1215,1,25,male,0,0,0,0,0.997,0.002,0,0,35.65869861,139.6992167,127,35,“ú,2019/12/15,3,1,1,7.471,1
DSC05446-1215,5,25,male,0,0,0,0,1,0,0,0,35.65869861,139.6992167,38,35,“ú,2019/12/15,3,1,1,24.888,1
DSC05449-1215,1,16,male,0.001,0,0,0,0.003,0.995,0.001,0.001,35.65942556,139.6987319,109,35,“ú,2019/12/15,3,0,1,8.699,1
DSC05449-1215,2,28,male,0.001,0,0,0,0,0.979,0.02,0,35.65942556,139.6987319,107,35,“ú,2019/12/15,3,0,1,8.861,1
DSC05449-1215,3,19,male,0.001,0,0.001,0,0.957,0.037,0.004,0,35.65942556,139.6987319,57,35,“ú,2019/12/15,3,1,1,16.604,1
DSC05449-1215,4,40,male,0,0,0,0,0,0.998,0.002,0,35.65942556,139.6987319,46,35,“ú,2019/12/15,3,0,1,20.566,1
DSC05450-1215,1,38,male,0,0.002,0,0,0.011,0.986,0,0,35.65935028,139.698385,364,35,“ú,2019/12/15,3,0,1,2.63,1
DSC05451-1215,1,19,male,0,0,0,0,0,1,0,0,35.65922556,139.6981442,454,35,“ú,2019/12/15,3,0,1,2.115,1
DSC05452-1215,1,16,male,0,0,0,0,0,0.998,0,0.002,35.65922611,139.6979992,89,35,“ú,2019/12/15,3,0,1,10.646,1
DSC05453-1215,2,20,male,0,0,0,0,0.003,0.994,0.002,0,35.65914528,139.6979328,193,35,“ú,2019/12/15,3,0,1,4.928,1
DSC05454-1215,1,22,male,0.001,0,0.001,0.013,0,0.119,0.006,0.859,35.65922417,139.6981536,111,35,“ú,2019/12/15,3,0,1,8.543,1
DSC05457-1215,1,19,male,0,0,0,0,0,0.988,0.012,0,35.65872,139.6985881,150,35,“ú,2019/12/15,3,0,1,6.331,1
DSC05459-1215,1,25,male,0,0.001,0,0,0.932,0.067,0.001,0,35.658495,139.6988222,118,35,“ú,2019/12/15,3,1,1,8.039,1
DSC05459-1215,3,14,male,0,0,0,0,0.016,0.977,0.006,0,35.658495,139.6988222,97,35,“ú,2019/12/15,3,0,1,9.771,1
DSC05459-1215,4,24,male,0.001,0.01,0,0,0.183,0.802,0.004,0,35.658495,139.6988222,93,35,“ú,2019/12/15,3,0,1,10.19,1
DSC05459-1215,6,23,male,0,0,0,0,0,0.993,0.007,0,35.658495,139.6988222,83,35,“ú,2019/12/15,3,0,1,11.414,1
DSC05460-1215,1,30,male,0,0.002,0,0,0.212,0.783,0.002,0,35.6584075,139.6987272,170,35,“ú,2019/12/15,3,0,1,5.59,1
DSC05460-1215,3,37,male,0,0,0,0,0.998,0.001,0,0,35.6584075,139.6987272,84,35,“ú,2019/12/15,3,1,1,11.278,1
DSC05460-1215,4,30,male,0,0,0,0,0.001,0.955,0,0.043,35.6584075,139.6987272,77,35,“ú,2019/12/15,3,0,1,12.3,1
DSC05466-1215,1,25,male,0,0,0,0,0.046,0.952,0.001,0.001,35.65854667,139.69707,63,35,“ú,2019/12/15,3,0,1,15.026,1
DSC05468-1215,1,25,male,0,0.008,0.001,0,0.614,0.362,0.014,0.001,35.65796389,139.6965469,93,35,“ú,2019/12/15,3,1,1,10.19,1
DSC05470-1215,1,34,male,0,0,0,0.004,0,0.726,0.001,0.269,35.65767556,139.6963056,130,35,“ú,2019/12/15,3,0,1,7.3,1
DSC05471-1215,1,34,male,0,0,0,0,0.003,0.997,0,0,35.6574025,139.6962706,83,35,“ú,2019/12/15,3,0,1,11.414,1
DSC05472-1215,1,35,male,0.004,0.001,0,0,0.001,0.987,0.006,0,35.65756278,139.6960169,80,35,“ú,2019/12/15,3,0,1,11.84,1
DSC05472-1215,2,17,male,0,0,0,0,0.005,0.991,0,0.003,35.65756278,139.6960169,60,35,“ú,2019/12/15,3,0,1,15.775,1
DSC05472-1215,3,23,male,0.001,0,0,0,0.001,0.995,0.001,0.002,35.65756278,139.6960169,58,35,“ú,2019/12/15,3,0,1,16.318,1
DSC05472-1215,5,28,male,0,0,0,0,0,0.998,0.001,0,35.65756278,139.6960169,55,35,“ú,2019/12/15,3,0,1,17.206,1
DSC05473-1215,2,21,male,0,0,0,0,0,0.983,0.017,0,35.65749111,139.6962044,100,35,“ú,2019/12/15,3,0,1,9.479,1
DSC05473-1215,3,25,male,0,0,0,0,0,0.987,0,0.012,35.65749111,139.6962044,79,35,“ú,2019/12/15,3,0,1,11.99,1
DSC05473-1215,5,24,male,0,0,0,0,0.369,0.63,0,0.001,35.65749111,139.6962044,70,35,“ú,2019/12/15,3,0,1,13.527,1
DSC05473-1215,6,27,male,0.008,0.001,0.003,0,0.169,0.803,0.015,0,35.65749111,139.6962044,61,35,“ú,2019/12/15,3,0,1,15.517,1
DSC05474-1215,1,19,male,0.001,0.001,0,0.004,0,0.935,0.002,0.056,35.65761445,139.6962511,117,35,“ú,2019/12/15,3,0,1,8.107,1
DSC05474-1215,3,23,male,0,0,0,0,0,0.997,0,0.003,35.65761445,139.6962511,90,35,“ú,2019/12/15,3,0,1,10.529,1
DSC05476-1215,2,27,male,0,0.001,0,0.001,0,0.942,0.01,0.045,35.65795583,139.6964364,174,35,“ú,2019/12/15,3,0,1,5.463,1
DSC05480-1215,1,29,male,0,0,0,0,0,0.991,0.003,0.006,35.65847528,139.6972258,142,35,“ú,2019/12/15,3,0,1,6.686,1
DSC05482-1215,3,28,male,0,0,0,0,0,0.493,0,0.507,35.65887333,139.6976725,44,35,“ú,2019/12/15,3,0,1,21.499,1
DSC05484-1215,2,28,male,0,0,0,0,0.958,0.041,0,0,35.6590225,139.6981689,289,35,“ú,2019/12/15,3,1,1,3.303,1
DSC05484-1215,3,20,male,0,0,0,0,0,0.923,0.077,0,35.6590225,139.6981689,138,35,“ú,2019/12/15,3,0,1,6.879,1
DSC05485-1215,3,27,male,0,0,0,0,0,0.996,0.002,0.002,35.65906639,139.6982469,118,35,“ú,2019/12/15,3,0,1,8.039,1
DSC05487-1215,1,28,male,0,0,0,0,0,0.993,0.007,0,35.65922333,139.6988589,261,35,“ú,2019/12/15,3,0,1,3.653,1
DSC05487-1215,2,25,male,0,0,0,0,0,0.515,0,0.485,35.65922333,139.6988589,98,35,“ú,2019/12/15,3,0,1,9.672,1
DSC05487-1215,3,25,male,0.001,0.136,0,0,0.026,0.835,0.001,0.001,35.65922333,139.6988589,59,35,“ú,2019/12/15,3,0,1,16.042,1
DSC05487-1215,4,23,male,0,0,0,0,0,0.996,0,0.004,35.65922333,139.6988589,55,35,“ú,2019/12/15,3,0,1,17.206,1
DSC05488-1215,1,24,male,0.004,0,0,0.021,0,0.897,0.004,0.073,35.65931,139.6990397,324,35,“ú,2019/12/15,3,0,1,2.95,1
DSC05488-1215,3,32,male,0,0,0,0,0.001,0.939,0.002,0.058,35.65931,139.6990397,168,35,“ú,2019/12/15,3,0,1,5.657,1
DSC05489-1215,1,23,male,0,0,0,0,0,0.996,0.001,0.002,35.65937861,139.6991467,218,35,“ú,2019/12/15,3,0,1,4.367,1
DSC05490-1215,1,44,male,0,0,0,0,0,0.999,0.001,0,35.65941972,139.6991708,364,35,“ú,2019/12/15,3,0,1,2.63,1
DSC05490-1215,2,26,male,0,0.001,0,0,0.048,0.923,0.028,0,35.65941972,139.6991708,160,35,“ú,2019/12/15,3,0,1,5.938,1
DSC05490-1215,3,18,male,0,0,0,0,0.001,0.998,0.001,0,35.65941972,139.6991708,136,35,“ú,2019/12/15,3,0,1,6.979,1
DSC05490-1215,4,31,male,0,0,0,0,0.024,0.975,0,0,35.65941972,139.6991708,83,35,“ú,2019/12/15,3,0,1,11.414,1
DSC05490-1215,5,31,male,0,0,0,0,0.007,0.993,0,0,35.65941972,139.6991708,80,35,“ú,2019/12/15,3,0,1,11.84,1
DSC05490-1215,7,38,male,0,0,0,0,0,0.918,0,0.081,35.65941972,139.6991708,60,35,“ú,2019/12/15,3,0,1,15.775,1
DSC05490-1215,9,25,male,0.004,0,0,0.001,0,0.524,0,0.471,35.65941972,139.6991708,55,35,“ú,2019/12/15,3,0,1,17.206,1
DSC05490-1215,10,56,male,0.002,0,0,0,0.644,0.347,0.004,0.003,35.65941972,139.6991708,55,35,“ú,2019/12/15,3,1,1,17.206,1
DSC05491-1215,2,52,male,0,0,0.001,0.002,0.001,0.773,0.165,0.058,35.65930806,139.6987775,188,35,“ú,2019/12/15,3,0,1,5.058,1
DSC05491-1215,6,33,male,0,0,0,0,0.002,0.997,0.001,0,35.65930806,139.6987775,65,35,“ú,2019/12/15,3,0,1,14.564,1
DSC05491-1215,7,19,male,0,0,0,0,0.004,0.995,0.001,0,35.65930806,139.6987775,64,35,“ú,2019/12/15,3,0,1,14.792,1
DSC05492-1215,2,31,male,0.007,0,0,0.002,0,0.97,0.001,0.02,35.65921195,139.698485,400,35,“ú,2019/12/15,3,0,1,2.396,1
DSC05492-1215,3,24,male,0,0.001,0,0,0.778,0.22,0,0,35.65921195,139.698485,234,35,“ú,2019/12/15,3,1,1,4.071,1
DSC05493-1215,1,24,male,0,0,0,0,0,0.999,0.001,0,35.65911861,139.6983239,174,35,“ú,2019/12/15,3,0,1,5.463,1
DSC05494-1215,4,18,male,0,0.004,0.004,0,0.703,0.289,0.001,0,35.65908278,139.6981317,310,35,“ú,2019/12/15,3,1,1,3.082,1
DSC05496-1215,1,30,male,0,0.001,0,0,0.002,0.977,0.018,0.001,35.65920778,139.6977564,319,35,“ú,2019/12/15,3,0,1,2.996,1
DSC05496-1215,2,18,male,0.001,0.001,0.001,0,0.608,0.327,0.001,0.061,35.65920778,139.6977564,215,35,“ú,2019/12/15,3,1,1,4.428,1
DSC05496-1215,4,36,male,0,0,0,0.003,0,0.932,0.056,0.008,35.65920778,139.6977564,105,35,“ú,2019/12/15,3,0,1,9.029,1
DSC05498-1215,2,26,male,0,0,0,0,0.151,0.848,0,0,35.65975945,139.6977261,84,35,“ú,2019/12/15,3,0,1,11.278,1
DSC05498-1215,4,21,male,0.007,0,0,0,0.027,0.961,0.001,0.004,35.65975945,139.6977261,78,35,“ú,2019/12/15,3,0,1,12.143,1
DSC05499-1215,3,31,male,0.001,0,0,0,0.157,0.833,0,0.008,35.65996972,139.6976761,227,35,“ú,2019/12/15,3,0,1,4.195,1
DSC05499-1215,5,32,male,0,0,0,0,0.002,0.898,0.001,0.098,35.65996972,139.6976761,189,35,“ú,2019/12/15,3,0,1,5.032,1
DSC05499-1215,7,22,male,0,0,0,0,0,0.999,0.001,0,35.65996972,139.6976761,59,35,“ú,2019/12/15,3,0,1,16.042,1
DSC05499-1215,8,28,male,0,0,0,0,0.968,0.025,0.001,0.006,35.65996972,139.6976761,58,35,“ú,2019/12/15,3,1,1,16.318,1
DSC05501-1215,1,34,male,0,0.002,0,0,0.936,0.062,0,0,35.66052389,139.6973253,298,35,“ú,2019/12/15,3,1,1,3.204,1
DSC05502-1215,1,24,male,0.002,0.012,0.008,0,0.847,0.128,0.003,0,35.66060195,139.6970372,111,35,“ú,2019/12/15,3,1,1,8.543,1
DSC05504-1215,3,41,male,0,0,0,0,0.002,0.947,0.001,0.05,35.66045167,139.6975,82,35,“ú,2019/12/15,3,0,1,11.552,1
DSC05504-1215,4,18,male,0.001,0,0,0,0.048,0.932,0.019,0,35.66045167,139.6975,58,35,“ú,2019/12/15,3,0,1,16.318,1
DSC05505-1215,3,22,male,0.005,0.007,0,0,0.001,0.977,0.009,0,35.66034306,139.697845,226,35,“ú,2019/12/15,3,0,1,4.214,1
DSC05505-1215,4,29,male,0,0.003,0,0,0.016,0.979,0,0.001,35.66034306,139.697845,143,35,“ú,2019/12/15,3,0,1,6.639,1
DSC05506-1215,3,29,male,0,0.001,0,0,0.021,0.932,0.001,0.045,35.66024167,139.6980719,110,35,“ú,2019/12/15,3,0,1,8.621,1
DSC05506-1215,5,8,male,0,0,0,0,0.003,0.994,0.001,0.001,35.66024167,139.6980719,93,35,“ú,2019/12/15,3,0,1,10.19,1
DSC05507-1215,1,47,male,0,0,0,0.001,0,0.754,0,0.245,35.65996917,139.6984419,188,35,“ú,2019/12/15,3,0,1,5.058,1
DSC05507-1215,2,37,male,0.001,0.001,0,0,0,0.963,0.035,0,35.65996917,139.6984419,83,35,“ú,2019/12/15,3,0,1,11.414,1
DSC05509-1215,4,25,male,0.003,0.002,0,0,0.009,0.941,0.045,0.001,35.6597875,139.6988381,269,35,“ú,2019/12/15,3,0,1,3.546,1
DSC05509-1215,5,28,male,0.002,0.001,0.002,0,0.306,0.681,0.007,0,35.6597875,139.6988381,236,35,“ú,2019/12/15,3,0,1,4.037,1
DSC05509-1215,6,44,male,0,0.001,0,0,0,0.713,0.286,0,35.6597875,139.6988381,161,35,“ú,2019/12/15,3,0,1,5.901,1
DSC05509-1215,7,22,male,0,0,0,0.004,0,0.175,0.001,0.82,35.6597875,139.6988381,114,35,“ú,2019/12/15,3,0,1,8.319,1
DSC05511-1215,1,27,male,0,0,0,0,0,0.988,0.011,0,35.65951695,139.6993706,300,35,“ú,2019/12/15,3,0,1,3.183,1
DSC05511-1215,2,21,male,0,0,0,0,0,0.999,0.001,0,35.65951695,139.6993706,150,35,“ú,2019/12/15,3,0,1,6.331,1
DSC05511-1215,3,25,male,0,0,0,0,0,1,0,0,35.65951695,139.6993706,95,35,“ú,2019/12/15,3,0,1,9.976,1
DSC05511-1215,5,41,male,0.001,0.001,0,0,0.002,0.992,0.005,0,35.65951695,139.6993706,71,35,“ú,2019/12/15,3,0,1,13.337,1
DSC05512-1215,1,21,male,0,0,0,0.005,0,0.96,0.004,0.03,35.65949778,139.6998753,262,35,“ú,2019/12/15,3,0,1,3.64,1
DSC05512-1215,2,40,male,0,0,0,0,0.001,0.996,0.002,0.001,35.65949778,139.6998753,144,35,“ú,2019/12/15,3,0,1,6.593,1
DSC05512-1215,3,39,male,0.002,0,0,0.001,0.001,0.985,0.008,0.003,35.65949778,139.6998753,117,35,“ú,2019/12/15,3,0,1,8.107,1
DSC05512-1215,5,52,male,0.007,0,0.001,0,0.985,0.006,0.001,0,35.65949778,139.6998753,91,35,“ú,2019/12/15,3,1,1,10.413,1
DSC05513-1215,1,29,male,0,0,0,0,0,0.997,0.003,0,35.65955389,139.7001981,140,35,“ú,2019/12/15,3,0,1,6.781,1
DSC05513-1215,2,21,male,0,0,0,0,0,0.999,0,0,35.65955389,139.7001981,124,35,“ú,2019/12/15,3,0,1,7.651,1
DSC05513-1215,3,30,male,0.003,0,0.002,0,0.001,0.978,0.001,0.015,35.65955389,139.7001981,120,35,“ú,2019/12/15,3,0,1,7.905,1
DSC05513-1215,4,23,male,0,0,0,0,0.999,0.001,0,0,35.65955389,139.7001981,55,35,“ú,2019/12/15,3,1,1,17.206,1
DSC05513-1215,5,17,male,0,0,0,0,0,0.998,0.002,0,35.65955389,139.7001981,49,35,“ú,2019/12/15,3,0,1,19.309,1
DSC07490,1,22,male,0,0.001,0,0,0,0.999,0.001,0,35.65955727,139.7007728,98,37,ŒŽ,2019/11/25,1,0,1,10.225,0
DSC07490,2,40,male,0,0,0,0,0.615,0.384,0,0,35.65955727,139.7007728,98,37,ŒŽ,2019/11/25,1,1,1,10.225,0
DSC07490,3,30,male,0,0,0,0,0,0.979,0.013,0.007,35.65955727,139.7007728,36,37,ŒŽ,2019/11/25,1,0,1,27.77,0
DSC07495,1,42,male,0,0,0,0,0,0.575,0.425,0,35.66046861,139.7009432,74,37,ŒŽ,2019/11/25,1,0,1,13.529,0
DSC07496,1,48,male,0,0,0,0,0,0.982,0.018,0,35.66077557,139.7009495,173,37,ŒŽ,2019/11/25,1,0,1,5.808,0
DSC07496,2,28,male,0,0,0,0,0,0.892,0.108,0,35.66077557,139.7009495,105,37,ŒŽ,2019/11/25,1,0,1,9.545,0
DSC07496,3,20,male,0,0,0,0,0.003,0.994,0.003,0,35.66077557,139.7009495,92,37,ŒŽ,2019/11/25,1,0,1,10.889,0
DSC07496,4,26,male,0,0,0,0,0,0.99,0,0.01,35.66077557,139.7009495,67,37,ŒŽ,2019/11/25,1,0,1,14.938,0
DSC07496,5,23,male,0,0,0,0,0.001,0.999,0,0,35.66077557,139.7009495,41,37,ŒŽ,2019/11/25,1,0,1,24.388,0
DSC07497,1,42,male,0,0,0,0,0,0.978,0.022,0,35.66087141,139.7009575,53,37,ŒŽ,2019/11/25,1,0,1,18.874,0
DSC07498,1,39,male,0,0,0,0,0,0.999,0.001,0,35.66107843,139.7009419,88,37,ŒŽ,2019/11/25,1,0,1,11.382,0
DSC07499,1,50,male,0,0,0,0,0,0.998,0.001,0,35.66133631,139.7009281,294,37,ŒŽ,2019/11/25,1,0,1,3.433,0
DSC07501,2,24,male,0,0,0,0,0,0.999,0.001,0,35.66182749,139.7009161,43,37,ŒŽ,2019/11/25,1,0,1,23.255,0
