filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,画像サイズ,35mm換算,曜日,日付,時間帯,土日_tf,場所
DSD06158-1218,3,25,female,0,0,0,0,0,1,0,0,35.65921864,139.7007635,43,35,水,2019/12/18,1,0,スクランブル交差点
DSD06160-1218,3,21,female,0.001,0,0,0,0,0.876,0.122,0,35.65922111,139.7004678,109,35,水,2019/12/18,1,0,スクランブル交差点
DSD06161-1218,3,35,female,0,0,0,0,0.005,0.914,0.001,0.079,35.65916445,139.7006292,278,35,水,2019/12/18,1,0,スクランブル交差点
DSD06162-1218,3,5,male,0,0,0,0,0,0.979,0.021,0,35.65926306,139.7004597,165,35,水,2019/12/18,1,0,スクランブル交差点
DSD06164-1218,3,19,female,0.001,0.002,0,0,0.096,0.894,0.006,0.001,35.65942639,139.7003486,90,35,水,2019/12/18,1,0,スクランブル交差点
DSD06165-1218,3,21,female,0,0,0,0.001,0.856,0,0.143,0,35.65941,139.7003228,99,35,水,2019/12/18,1,0,スクランブル交差点
DSD06166-1218,3,31,male,0.002,0,0,0,0.014,0.982,0.001,0,35.65938083,139.7003914,67,35,水,2019/12/18,1,0,スクランブル交差点
DSD06170-1218,3,35,male,0.001,0,0,0,0.032,0.961,0.001,0.006,35.65965,139.7002728,109,35,水,2019/12/18,1,0,スクランブル交差点
DSD06171-1218,3,25,female,0,0,0,0,0,1,0,0,35.65957778,139.7002669,46,35,水,2019/12/18,1,0,スクランブル交差点
DSD06173-1218,3,16,male,0,0,0,0,0,0.998,0.002,0,35.65962917,139.7004392,42,35,水,2019/12/18,1,0,スクランブル交差点
DSD06180-1218,3,20,female,0,0,0,0,0.003,0.993,0.003,0.001,35.6596975,139.70045,182,35,水,2019/12/18,1,0,スクランブル交差点
DSD06181-1218,3,13,female,0,0,0,0,0,1,0,0,35.65976139,139.7003719,36,35,水,2019/12/18,1,0,スクランブル交差点
DSD06187-1218,3,20,male,0.026,0.004,0,0,0,0.969,0.001,0,35.65942028,139.7006064,45,35,水,2019/12/18,1,0,スクランブル交差点
DSD06188-1218,3,23,female,0,0,0,0,0,0.996,0.004,0,35.65941556,139.7006072,106,35,水,2019/12/18,1,0,スクランブル交差点
DSD06189-1218,3,16,female,0.004,0.001,0.001,0,0.683,0.307,0.001,0.003,35.65939361,139.7005864,117,35,水,2019/12/18,1,0,スクランブル交差点
DSD06256-1218,3,27,male,0,0.002,0,0,0.006,0.991,0.001,0,35.65953333,139.7006492,43,35,水,2019/12/18,2,0,スクランブル交差点
DSD06259-1218,3,33,male,0,0,0,0,0.001,0.998,0.001,0,35.65952389,139.7003144,260,35,水,2019/12/18,2,0,スクランブル交差点
DSD06260-1218,3,19,female,0,0,0,0,0,0.981,0.019,0,35.65950278,139.7003258,131,35,水,2019/12/18,2,0,スクランブル交差点
DSD06261-1218,3,49,male,0,0,0,0,0,0.997,0.001,0.001,35.65948945,139.7003019,160,35,水,2019/12/18,2,0,スクランブル交差点
DSD06262-1218,3,51,male,0.001,0.002,0,0,0,0.946,0.05,0,35.65954556,139.7002633,238,35,水,2019/12/18,2,0,スクランブル交差点
DSD06263-1218,3,8,male,0,0,0,0,0.999,0.001,0,0,35.65959083,139.7002472,147,35,水,2019/12/18,2,0,スクランブル交差点
DSD06267-1218,3,29,female,0,0,0,0,0,0.99,0.009,0,35.65957945,139.7003561,174,35,水,2019/12/18,2,0,スクランブル交差点
DSD06268-1218,3,16,female,0,0,0,0,0.993,0.006,0,0,35.65956361,139.7002494,78,35,水,2019/12/18,2,0,スクランブル交差点
DSD06272-1218,3,32,male,0,0,0,0,0,0.999,0.001,0,35.65957639,139.7003861,38,35,水,2019/12/18,2,0,スクランブル交差点
DSD06275-1218,3,23,female,0,0,0,0,0,0.999,0,0,35.65962,139.7006453,83,35,水,2019/12/18,2,0,スクランブル交差点
DSD06276-1218,3,62,male,0,0,0,0,0,0.974,0.026,0,35.6596875,139.70057,154,35,水,2019/12/18,2,0,スクランブル交差点
DSD06277-1218,3,21,male,0,0,0,0,0,0.996,0.004,0,35.65967472,139.7005544,176,35,水,2019/12/18,2,0,スクランブル交差点
DSD06278-1218,3,19,male,0.001,0,0,0,0,0.974,0.025,0,35.65951222,139.7002839,47,35,水,2019/12/18,2,0,スクランブル交差点
DSD06280-1218,3,21,female,0,0.001,0,0,0,0.987,0.012,0,35.65940556,139.7002467,74,35,水,2019/12/18,2,0,スクランブル交差点
DSD06281-1218,3,21,male,0,0,0,0,0,0.997,0.001,0.001,35.65951195,139.700645,154,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,4,20,male,0,0.004,0,0,0.016,0.972,0.008,0,35.65958889,139.7004944,66,70,土,2019/12/21,1,1,スクランブル交差点
A7300002-1221-2,4,44,female,0,0,0,0,0,0.999,0.001,0,35.65959083,139.7005231,40,70,土,2019/12/21,1,1,スクランブル交差点
A7300003-1221-2,4,23,female,0,0,0,0,0,0.998,0.002,0,35.65962833,139.700435,88,70,土,2019/12/21,1,1,スクランブル交差点
A7300004-1221-2,4,24,male,0,0.001,0,0,0.968,0.023,0,0.007,35.65954472,139.7003181,90,70,土,2019/12/21,1,1,スクランブル交差点
A7300006-1221-2,4,25,male,0.001,0,0,0,0,0.96,0.039,0,35.65960778,139.7006486,103,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,4,32,female,0,0,0,0,0.003,0.949,0.048,0,35.65939139,139.7005822,86,61,土,2019/12/21,1,1,スクランブル交差点
A7300008-1221-2,4,46,male,0.001,0,0,0,0,0.991,0.002,0.005,35.65938889,139.7006253,43,70,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,4,17,male,0,0,0,0,0,0.998,0.001,0.001,35.65934195,139.7006131,82,70,土,2019/12/21,1,1,スクランブル交差点
A7300010-1221-2,4,45,male,0.013,0,0,0,0,0.973,0.013,0.001,35.65941472,139.700745,80,62,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,4,35,female,0,0.03,0,0,0.002,0.965,0.004,0,35.659445,139.7007353,59,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,4,31,male,0,0,0,0,0,0.996,0.004,0,35.65940556,139.7007033,66,70,土,2019/12/21,1,1,スクランブル交差点
A7300018-1221-2,4,20,male,0,0,0,0,0.028,0.971,0.001,0,35.65934139,139.7003733,72,34,土,2019/12/21,1,1,スクランブル交差点
A7300019-1221-2,4,19,male,0,0,0,0,0,1,0,0,35.65935278,139.7002722,68,34,土,2019/12/21,1,1,スクランブル交差点
A7300020-1221-2,4,39,male,0,0,0,0,0,0.997,0.002,0,35.65936583,139.7002489,41,34,土,2019/12/21,1,1,スクランブル交差点
A7300021-1221-2,4,13,male,0,0,0,0,0,0.996,0.004,0,35.65957333,139.7003003,71,34,土,2019/12/21,1,1,スクランブル交差点
A7300022-1221-2,4,19,male,0,0,0,0,0,1,0,0,35.65957195,139.7002892,115,35,土,2019/12/21,1,1,スクランブル交差点
A7300023-1221-2,4,17,female,0,0,0,0,1,0,0,0,35.6595925,139.700295,54,35,土,2019/12/21,1,1,スクランブル交差点
A7300024-1221-2,4,31,male,0,0,0,0,0,0.785,0.215,0,35.65963139,139.7003433,64,35,土,2019/12/21,1,1,スクランブル交差点
A7300025-1221-2,4,25,female,0.001,0.001,0,0,0,0.979,0.019,0,35.65966445,139.7003867,166,35,土,2019/12/21,1,1,スクランブル交差点
A7300026-1221-2,4,21,male,0,0,0,0,0.976,0.023,0.001,0,35.65965945,139.7004233,131,35,土,2019/12/21,1,1,スクランブル交差点
A7300028-1221-2,4,35,female,0,0,0,0,0.035,0.961,0.004,0,35.659705,139.7005703,126,35,土,2019/12/21,1,1,スクランブル交差点
A7300029-1221-2,4,14,female,0,0,0,0,0.002,0.997,0,0,35.65969389,139.7006294,47,36,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,4,43,male,0.02,0,0,0,0,0.979,0,0,35.65938445,139.7006889,73,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,4,48,male,0,0.001,0,0,0.136,0.861,0.001,0.001,35.65934806,139.7007142,196,36,土,2019/12/21,1,1,スクランブル交差点
A7300035-1221-2,4,19,female,0.007,0.002,0.001,0,0.002,0.958,0.03,0,35.65932778,139.7007017,135,36,土,2019/12/21,1,1,スクランブル交差点
A7300036-1221-2,4,18,male,0,0.001,0,0,0.011,0.987,0.001,0,35.65931,139.7007233,103,36,土,2019/12/21,1,1,スクランブル交差点
A7300038-1221-2,4,17,female,0.03,0.001,0.008,0.019,0.014,0.218,0.024,0.686,35.65923611,139.7006869,144,36,土,2019/12/21,1,1,スクランブル交差点
A7300040-1221-2,4,22,male,0,0,0,0.002,0,0.666,0,0.332,35.65933556,139.7006372,122,36,土,2019/12/21,1,1,スクランブル交差点
A7300042-1221-2,4,15,male,0,0,0,0,0,0.999,0,0.001,35.65945611,139.7005706,79,36,土,2019/12/21,1,1,スクランブル交差点
A7300047-1221-2,4,24,male,0,0.044,0,0,0.112,0.844,0,0,35.65922139,139.7008669,167,37,土,2019/12/21,1,1,スクランブル交差点
A7300048-1221-2,4,51,male,0,0,0,0,0,0.728,0.272,0,35.65923195,139.7008544,127,37,土,2019/12/21,1,1,スクランブル交差点
A7300049-1221-2,4,23,female,0,0,0,0,0.001,0.997,0.002,0,35.65921139,139.7008458,56,36,土,2019/12/21,1,1,スクランブル交差点
A7300050-1221-2,4,21,female,0,0,0,0,0.005,0.948,0.047,0,35.65920528,139.7008344,123,37,土,2019/12/21,1,1,スクランブル交差点
A7300053-1221-2,4,18,male,0,0.002,0,0,0,0.985,0.012,0,35.65921945,139.7009356,148,37,土,2019/12/21,1,1,スクランブル交差点
A7300062-1221-2,4,21,female,0,0,0,0,0,1,0,0,35.6592275,139.7007033,158,37,土,2019/12/21,1,1,スクランブル交差点
A7300064-1221-2,4,23,female,0,0.001,0,0,0,0.995,0.004,0,35.659205,139.7002119,114,34,土,2019/12/21,1,1,スクランブル交差点
A7300069-1221-2,4,5,female,0,0,0,0,0.019,0.978,0.002,0,35.65911972,139.7002336,80,34,土,2019/12/21,1,1,スクランブル交差点
A7300070-1221-2,4,57,female,0.003,0,0,0,0.013,0.976,0.006,0.001,35.65917361,139.7002322,45,34,土,2019/12/21,1,1,スクランブル交差点
A7300071-1221-2,4,28,male,0,0,0,0,0.006,0.985,0.001,0.007,35.65923195,139.7001994,108,34,土,2019/12/21,1,1,スクランブル交差点
A7300075-1221-2,4,32,male,0,0,0,0,0.988,0.012,0,0,35.65931417,139.7002103,61,34,土,2019/12/21,1,1,スクランブル交差点
A7300076-1221-2,4,49,male,0,0,0,0,0,0.966,0.033,0,35.65926528,139.700195,93,34,土,2019/12/21,1,1,スクランブル交差点
DSC01441,4,34,male,0,0,0,0,0,0.998,0.001,0,35.65962847,139.6991469,143,105,土,2019/12/7,2,1,スクランブル交差点
DSC01442,4,22,male,0,0,0,0,0,1,0,0,35.65962847,139.6991469,144,105,土,2019/12/7,2,1,スクランブル交差点
DSC01443,4,23,female,0,0,0,0,0,0.991,0.001,0.007,35.65962847,139.6991469,122,105,土,2019/12/7,2,1,スクランブル交差点
DSC01444,4,42,male,0,0.001,0,0,0.416,0.576,0.007,0,35.65962847,139.6991469,99,105,土,2019/12/7,2,1,スクランブル交差点
DSC01445,4,13,female,0.005,0,0,0,0.001,0.97,0.002,0.022,35.65950111,139.7003308,108,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,4,17,female,0,0,0,0,0,1,0,0,35.65962056,139.7000589,54,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,4,23,male,0,0,0,0,0,0.998,0.002,0,35.65953139,139.7000864,158,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,4,26,male,0,0,0,0.001,0.001,0.953,0.008,0.037,35.65948333,139.7001108,147,32,土,2019/12/7,2,1,スクランブル交差点
DSC01449,4,20,male,0,0,0,0,0.819,0.18,0,0,35.65943639,139.7001444,175,32,土,2019/12/7,2,1,スクランブル交差点
DSC01450,4,21,female,0,0,0,0,0.002,0.977,0,0.021,35.65939695,139.70017,148,32,土,2019/12/7,2,1,スクランブル交差点
DSC01451,4,36,male,0,0,0,0,0.994,0.005,0,0.001,35.65935917,139.7002136,179,32,土,2019/12/7,2,1,スクランブル交差点
DSC01452,4,29,male,0,0,0,0,0,1,0,0,35.65976556,139.7004544,101,77,土,2019/12/7,2,1,スクランブル交差点
DSC01453,4,33,male,0,0,0,0,0.999,0.001,0,0,35.65977306,139.7004567,102,77,土,2019/12/7,2,1,スクランブル交差点
DSC01454,4,24,male,0,0,0,0,0,0.997,0.002,0,35.65976639,139.7004625,61,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,4,44,male,0,0,0,0.003,0,0.974,0.002,0.02,35.65974167,139.7004378,59,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,4,18,female,0,0.001,0,0,0.912,0.087,0,0,35.65973917,139.7004133,58,77,土,2019/12/7,2,1,スクランブル交差点
DSC01457,4,35,male,0.001,0.003,0,0,0.001,0.994,0,0,35.65966556,139.7003481,75,105,土,2019/12/7,2,1,スクランブル交差点
DSC01458,4,67,male,0,0,0,0,0,0.983,0.016,0,35.65956389,139.70026,75,38,土,2019/12/7,2,1,スクランブル交差点
DSC01459,4,21,male,0,0,0,0,0.965,0.035,0,0,35.65947639,139.700215,277,50,土,2019/12/7,2,1,スクランブル交差点
DSC01462,4,18,female,0.004,0.003,0.005,0,0.011,0.519,0.458,0,35.65945195,139.7002003,148,34,土,2019/12/7,2,1,スクランブル交差点
DSC01464,4,55,male,0.001,0.001,0,0,0.035,0.955,0.008,0,35.65946583,139.7001919,99,40,土,2019/12/7,2,1,スクランブル交差点
DSC01465,4,28,male,0.001,0,0,0.007,0.024,0.957,0.006,0.005,35.65952583,139.7003619,81,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,4,21,female,0,0,0,0,0,0.999,0.001,0,35.65951028,139.7003717,78,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,4,22,female,0,0,0,0,1,0,0,0,35.65954556,139.7002856,88,71,土,2019/12/7,2,1,スクランブル交差点
DSC01469,4,54,female,0.001,0.002,0.007,0.027,0.001,0.62,0.02,0.323,35.65955861,139.700285,71,71,土,2019/12/7,2,1,スクランブル交差点
DSC01470,4,19,female,0,0.001,0,0,0.965,0.034,0,0,35.65958167,139.7002822,94,103,土,2019/12/7,2,1,スクランブル交差点
DSC01472,4,20,male,0.001,0,0,0,0.007,0.991,0.001,0,35.65968639,139.7002853,81,35,土,2019/12/7,2,1,スクランブル交差点
DSC01473,4,23,female,0,0,0,0,0,0.998,0.001,0,35.65970556,139.7002764,106,35,土,2019/12/7,2,1,スクランブル交差点
DSC01474,4,12,female,0,0,0,0,0.001,0.97,0.006,0.022,35.65971583,139.7003214,155,35,土,2019/12/7,2,1,スクランブル交差点
DSC01475,4,27,male,0,0,0,0,0,0.999,0.001,0,35.65972,139.7003281,66,35,土,2019/12/7,2,1,スクランブル交差点
DSC01476,4,15,female,0,0,0,0,0.002,0.997,0,0,35.659735,139.7004497,50,35,土,2019/12/7,2,1,スクランブル交差点
DSC01477,4,27,male,0,0,0,0,0,0.999,0,0,35.65957361,139.7003344,116,34,土,2019/12/7,2,1,スクランブル交差点
DSC01478,4,23,male,0,0,0,0,0.003,0.997,0,0,35.65954889,139.7003425,92,34,土,2019/12/7,2,1,スクランブル交差点
DSC01479,4,19,male,0,0,0,0,0,0.996,0.001,0.003,35.659515,139.7003636,122,34,土,2019/12/7,2,1,スクランブル交差点
DSC01480,4,23,female,0,0,0,0,0,1,0,0,35.65948361,139.7003575,98,34,土,2019/12/7,2,1,スクランブル交差点
DSC01481,4,16,female,0.008,0,0.001,0.001,0.044,0.932,0.003,0.011,35.65947917,139.7003681,267,34,土,2019/12/7,2,1,スクランブル交差点
DSC01482,4,20,female,0,0,0,0,1,0,0,0,35.65945972,139.7003864,175,34,土,2019/12/7,2,1,スクランブル交差点
DSC01485,4,62,male,0,0.069,0,0,0.001,0.924,0.005,0,35.65959417,139.7005236,72,66,土,2019/12/7,2,1,スクランブル交差点
DSC01486,4,37,male,0,0.001,0,0,0.711,0.286,0.001,0.001,35.65957389,139.7003528,59,66,土,2019/12/7,2,1,スクランブル交差点
DSC01487,4,26,male,0,0,0,0,0.007,0.962,0.001,0.03,35.65955278,139.7003558,63,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,4,52,male,0,0,0,0,0,1,0,0,35.65953472,139.7003464,53,66,土,2019/12/7,2,1,スクランブル交差点
DSC01490,4,25,male,0.002,0,0,0,0.003,0.992,0.002,0,35.6594125,139.7004347,65,35,土,2019/12/7,2,1,スクランブル交差点
DSC01491,4,23,male,0.002,0,0,0,0,0.97,0.027,0,35.65941639,139.7004639,133,35,土,2019/12/7,2,1,スクランブル交差点
DSC01492,4,20,male,0,0,0,0,0.002,0.997,0.001,0,35.65942583,139.7004844,205,34,土,2019/12/7,2,1,スクランブル交差点
DSC01493,4,8,male,0,0,0,0,0.016,0.984,0,0,35.65942195,139.7004881,89,34,土,2019/12/7,2,1,スクランブル交差点
DSC01494,4,38,female,0,0,0,0,0,0.998,0.001,0.001,35.65942667,139.7005167,157,34,土,2019/12/7,2,1,スクランブル交差点
DSC01495,4,14,female,0,0,0,0,0.008,0.991,0.001,0,35.65940306,139.7005675,114,34,土,2019/12/7,2,1,スクランブル交差点
DSC01496,4,21,female,0,0,0,0,0,0.994,0.002,0.003,35.6596275,139.7005897,113,35,土,2019/12/7,2,1,スクランブル交差点
DSC01497,4,3,female,0,0,0,0,0.003,0.988,0.001,0.007,35.65963695,139.7005856,96,35,土,2019/12/7,2,1,スクランブル交差点
DSC01499,4,22,female,0,0.001,0,0,0.425,0.564,0.01,0,35.65967195,139.7003908,74,35,土,2019/12/7,2,1,スクランブル交差点
DSC01500,4,16,male,0.001,0,0,0.001,0,0.979,0.009,0.009,35.65968472,139.7003511,77,35,土,2019/12/7,2,1,スクランブル交差点
DSC01501,4,18,male,0,0,0,0,0,0.999,0,0,35.65961417,139.7003739,126,35,土,2019/12/7,2,1,スクランブル交差点
DSC01503,4,15,female,0,0,0,0,0,1,0,0,35.65941167,139.7006825,64,35,土,2019/12/7,2,1,スクランブル交差点
DSC01504,4,42,female,0,0.001,0,0,0.009,0.954,0.036,0,35.65941611,139.7006583,136,35,土,2019/12/7,2,1,スクランブル交差点
DSC01505,4,15,female,0,0,0,0,0.005,0.975,0.017,0.002,35.65948333,139.7005728,61,35,土,2019/12/7,2,1,スクランブル交差点
DSC01506,4,44,male,0.014,0.009,0.012,0.001,0.211,0.717,0.035,0.001,35.65949056,139.7005092,139,35,土,2019/12/7,2,1,スクランブル交差点
DSC01507,4,21,female,0,0,0,0,0.998,0.002,0,0,35.65951611,139.7004758,178,35,土,2019/12/7,2,1,スクランブル交差点
DSC01510,4,26,female,0,0.001,0,0,0.1,0.893,0.001,0.004,35.65957472,139.7004803,193,35,土,2019/12/7,2,1,スクランブル交差点
DSC01511,4,22,male,0,0,0,0,0,0.995,0.005,0,35.65955306,139.7004958,244,35,土,2019/12/7,2,1,スクランブル交差点
DSC01513,4,22,female,0.001,0.003,0.002,0,0.353,0.63,0.009,0.002,35.659505,139.7005144,206,35,土,2019/12/7,2,1,スクランブル交差点
