filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,âÊëúÉTÉCÉY,35mmä∑éZ,ójì˙,ì˙ït,éûä‘ë—,male_tf,happy_tf,kao,distance,èÍèä
DSD07853-200111,1,18,female,0.033,0.007,0.003,0,0.004,0.942,0.01,0.001,35.67127417,139.7047417,660,35,ìy,2020/1/11,2,0,0,153.8,1.394343434,2
DSD07853-200111,2,15,female,0,0,0,0.001,0,0.902,0.084,0.012,35.67127417,139.7047417,487,35,ìy,2020/1/11,2,0,0,153.8,1.877231348,2
DSD07853-200111,3,31,male,0,0,0,0,0,0.991,0.009,0,35.67127417,139.7047417,322,35,ìy,2020/1/11,2,1,0,161.9,2.967971014,2
DSD07853-200111,4,15,female,0,0,0,0,0,0.998,0.002,0,35.67127417,139.7047417,285,35,ìy,2020/1/11,2,0,0,153.8,3.182953216,2
DSD07854-200111,1,38,male,0,0.001,0,0,0.008,0.981,0.009,0,35.67131917,139.7046967,326,35,ìy,2020/1/11,2,1,0,161.9,2.93198364,2
DSD07854-200111,2,44,female,0,0.001,0,0,0.691,0.298,0.01,0,35.67131917,139.7046967,206,35,ìy,2020/1/11,2,0,1,153.8,4.390177994,2
DSD07854-200111,3,25,female,0,0,0,0.011,0.014,0.941,0.007,0.026,35.67131917,139.7046967,191,35,ìy,2020/1/11,2,0,0,153.8,4.732207679,2
DSD07855-200111,1,23,female,0,0,0,0,0.916,0.079,0.001,0.003,35.67133889,139.7045839,858,35,ìy,2020/1/11,2,0,1,153.8,1.080648796,2
DSD07855-200111,2,19,female,0,0.001,0,0,0.451,0.545,0.003,0,35.67133889,139.7045839,425,35,ìy,2020/1/11,2,0,0,153.8,2.145980392,2
DSD07855-200111,3,21,female,0.001,0.001,0.002,0,0.107,0.406,0.482,0,35.67133889,139.7045839,395,35,ìy,2020/1/11,2,0,0,153.8,2.306308017,2
DSD07855-200111,4,29,male,0,0,0,0,0,0.955,0.002,0.043,35.67133889,139.7045839,205,35,ìy,2020/1/11,2,1,0,161.9,4.641910569,2
DSD07855-200111,5,19,male,0,0,0,0,0,1,0,0,35.67133889,139.7045839,168,35,ìy,2020/1/11,2,1,0,161.9,5.656527778,2
DSD07855-200111,6,18,female,0,0.005,0,0,0,0.987,0.001,0.007,35.67133889,139.7045839,140,35,ìy,2020/1/11,2,0,0,153.8,6.443333333,2
DSD07855-200111,7,41,male,0,0,0,0,0.094,0.906,0,0,35.67133889,139.7045839,71,35,ìy,2020/1/11,2,1,0,161.9,13.33664319,2
DSD07855-200111,8,40,male,0,0,0,0,0.001,0.998,0,0,35.67133889,139.7045839,67,35,ìy,2020/1/11,2,1,0,161.9,14.13077114,2
DSD07855-200111,9,28,male,0,0,0,0,0.219,0.78,0,0,35.67133889,139.7045839,59,35,ìy,2020/1/11,2,1,0,161.9,16.04206215,2
DSD07856-200111,1,18,female,0,0.002,0,0,0,0.989,0.009,0,35.67138445,139.7043725,188,35,ìy,2020/1/11,2,0,0,153.8,4.807163121,2
DSD07856-200111,2,24,male,0,0.001,0,0.001,0.002,0.559,0.436,0.001,35.67138445,139.7043725,151,35,ìy,2020/1/11,2,1,0,161.9,6.289415011,2
DSD07856-200111,3,4,female,0,0,0,0,0.002,0.992,0.004,0.002,35.67138445,139.7043725,113,35,ìy,2020/1/11,2,0,0,153.8,7.974528024,2
DSD07856-200111,4,18,female,0,0.001,0,0,0.014,0.98,0.005,0.001,35.67138445,139.7043725,89,35,ìy,2020/1/11,2,0,0,153.8,10.11552434,2
DSD07857-200111,1,19,female,0,0,0,0,1,0,0,0,35.67135168,139.7042768,220,35,ìy,2020/1/11,2,0,1,153.8,4.113030303,2
DSD07857-200111,2,20,female,0.006,0,0.005,0.006,0.001,0.79,0.178,0.014,35.67135168,139.7042768,183,35,ìy,2020/1/11,2,0,0,153.8,4.937550091,2
DSD07857-200111,3,25,male,0,0,0,0,1,0,0,0,35.67135168,139.7042768,176,35,ìy,2020/1/11,2,1,1,161.9,5.401003788,2
DSD07857-200111,4,32,male,0.001,0.001,0,0.001,0,0.968,0.026,0.004,35.67135168,139.7042768,136,35,ìy,2020/1/11,2,1,0,161.9,6.979240196,2
DSD07857-200111,5,21,male,0,0.003,0,0,0.96,0.036,0,0,35.67135168,139.7042768,120,35,ìy,2020/1/11,2,1,1,161.9,7.905138889,2
DSD07857-200111,6,24,male,0,0,0,0,0,0.999,0.001,0,35.67135168,139.7042768,74,35,ìy,2020/1/11,2,1,0,161.9,12.79738739,2
DSD07858-200111,1,30,male,0.001,0,0,0,0,0.997,0.002,0.001,35.67136028,139.7042176,582,35,ìy,2020/1/11,2,1,0,161.9,1.657709049,2
DSD07858-200111,2,21,male,0,0,0,0,0,0.999,0,0,35.67136028,139.7042176,332,35,ìy,2020/1/11,2,1,0,161.9,2.879628514,2
DSD07858-200111,3,18,female,0,0.001,0,0,0.353,0.64,0.001,0.005,35.67136028,139.7042176,294,35,ìy,2020/1/11,2,0,0,153.8,3.086587302,2
DSD07858-200111,4,18,female,0,0.001,0,0,0.001,0.997,0.001,0,35.67136028,139.7042176,264,35,ìy,2020/1/11,2,0,0,153.8,3.433358586,2
DSD07859-200111,1,23,female,0,0.001,0,0,0,0.744,0.256,0,35.6713897,139.7040621,150,35,ìy,2020/1/11,2,0,0,153.8,6.016111111,2
DSD07859-200111,2,48,male,0,0,0,0,0,0.999,0,0,35.6713897,139.7040621,134,35,ìy,2020/1/11,2,1,0,161.9,7.082885572,2
DSD07859-200111,3,22,female,0,0,0,0,0,0.993,0.007,0,35.6713897,139.7040621,128,35,ìy,2020/1/11,2,0,0,153.8,7.044114583,2
DSD07859-200111,4,24,male,0,0,0,0,0.001,0.998,0.001,0,35.6713897,139.7040621,115,35,ìy,2020/1/11,2,1,0,161.9,8.247318841,2
DSD07860-200111,1,21,male,0,0,0,0,0,1,0,0,35.67140396,139.7039328,417,35,ìy,2020/1/11,2,1,0,161.9,2.299788169,2
DSD07860-200111,2,18,male,0,0,0,0,0,0.999,0,0,35.67140396,139.7039328,229,35,ìy,2020/1/11,2,1,0,161.9,4.159090247,2
DSD07860-200111,3,19,female,0,0,0,0,1,0,0,0,35.67140396,139.7039328,136,35,ìy,2020/1/11,2,0,1,153.8,6.631813725,2
DSD07860-200111,4,16,female,0.053,0.001,0.025,0,0.044,0.861,0.015,0.001,35.67140396,139.7039328,134,35,ìy,2020/1/11,2,0,0,153.8,6.730273632,2
DSD07860-200111,5,20,female,0,0,0,0,0,0.973,0.027,0,35.67140396,139.7039328,105,35,ìy,2020/1/11,2,0,0,153.8,8.579444444,2
DSD07860-200111,6,45,male,0,0,0,0,0,0.997,0.002,0,35.67140396,139.7039328,72,35,ìy,2020/1/11,2,1,0,161.9,13.15189815,2
DSD07861-200111,1,21,female,0,0,0,0,0,0.999,0,0,35.67144195,139.7037455,399,35,ìy,2020/1/11,2,0,0,153.8,2.283538012,2
DSD07861-200111,2,14,female,0.001,0.002,0,0,0.016,0.961,0.019,0,35.67144195,139.7037455,176,35,ìy,2020/1/11,2,0,0,153.8,5.132537879,2
DSD07861-200111,3,20,female,0,0.007,0,0,0,0.985,0.006,0.002,35.67144195,139.7037455,153,35,ìy,2020/1/11,2,0,0,153.8,5.898834423,2
DSD07861-200111,4,57,female,0,0,0,0.001,0.018,0.587,0.005,0.387,35.67144195,139.7037455,100,35,ìy,2020/1/11,2,0,0,153.8,9.006666667,2
DSD07861-200111,5,33,male,0,0.001,0,0,0.567,0.432,0,0,35.67144195,139.7037455,70,35,ìy,2020/1/11,2,1,1,161.9,13.52666667,2
DSD07862-200111,1,38,female,0,0.017,0,0,0.786,0.191,0.005,0.001,35.67148227,139.7036705,370,35,ìy,2020/1/11,2,0,1,153.8,2.459774775,2
DSD07862-200111,2,17,female,0,0,0,0,0.079,0.92,0,0,35.67148227,139.7036705,216,35,ìy,2020/1/11,2,0,0,153.8,4.188549383,2
DSD07862-200111,3,18,female,0.001,0,0,0,0,0.985,0.013,0.001,35.67148227,139.7036705,203,35,ìy,2020/1/11,2,0,0,153.8,4.45454023,2
DSD07862-200111,4,8,female,0.001,0,0,0,0,0.994,0.001,0.004,35.67148227,139.7036705,200,35,ìy,2020/1/11,2,0,0,153.8,4.520833333,2
DSD07862-200111,5,26,female,0,0,0,0,0.042,0.944,0.013,0,35.67148227,139.7036705,75,35,ìy,2020/1/11,2,0,0,153.8,11.99722222,2
DSD07863-200111,1,29,male,0,0,0,0,0.001,0.999,0,0,35.67154306,139.7036047,345,35,ìy,2020/1/11,2,1,0,161.9,2.772439614,2
DSD07863-200111,2,26,female,0,0,0,0,0,0.981,0,0.018,35.67154306,139.7036047,272,35,ìy,2020/1/11,2,0,0,153.8,3.333406863,2
DSD07863-200111,3,23,female,0,0,0,0,0,0.999,0,0,35.67154306,139.7036047,144,35,ìy,2020/1/11,2,0,0,153.8,6.265324074,2
DSD07863-200111,4,40,male,0,0,0,0,0,0.997,0.002,0.001,35.67154306,139.7036047,129,35,ìy,2020/1/11,2,1,0,161.9,7.356059432,2
DSD07863-200111,5,35,male,0,0,0,0,0.792,0.207,0.001,0,35.67154306,139.7036047,115,35,ìy,2020/1/11,2,1,1,161.9,8.247318841,2
DSD07863-200111,6,44,male,0.001,0.002,0,0,0,0.927,0.069,0,35.67154306,139.7036047,112,35,ìy,2020/1/11,2,1,0,161.9,8.467291667,2
DSD07863-200111,7,25,male,0,0.001,0,0,0,0.999,0.001,0,35.67154306,139.7036047,96,35,ìy,2020/1/11,2,1,0,161.9,9.872673611,2
DSD07863-200111,8,18,female,0.001,0.001,0,0,0.073,0.841,0.084,0,35.67154306,139.7036047,85,35,ìy,2020/1/11,2,0,0,153.8,10.58990196,2
DSD07863-200111,9,13,female,0,0,0,0,0.001,0.99,0.008,0,35.67154306,139.7036047,73,35,ìy,2020/1/11,2,0,0,153.8,12.32495434,2
DSD07863-200111,10,42,male,0,0,0,0,0.001,0.955,0.044,0,35.67154306,139.7036047,72,35,ìy,2020/1/11,2,1,0,161.9,13.15189815,2
DSD07863-200111,11,18,female,0.005,0.001,0,0.002,0.001,0.971,0.003,0.018,35.67154306,139.7036047,42,35,ìy,2020/1/11,2,0,0,153.8,21.39611111,2
DSD07864-200111,1,18,female,0,0,0,0,0,1,0,0,35.67151078,139.7034446,170,35,ìy,2020/1/11,2,0,0,153.8,5.31245098,2
DSD07864-200111,2,25,male,0,0,0,0,0.07,0.791,0,0.139,35.67151078,139.7034446,94,35,ìy,2020/1/11,2,1,0,161.9,10.08198582,2
DSD07864-200111,3,15,female,0,0,0,0,0.001,0.997,0.002,0,35.67151078,139.7034446,83,35,ìy,2020/1/11,2,0,0,153.8,10.84423695,2
DSD07864-200111,5,18,male,0,0,0,0,0,1,0,0,35.67151078,139.7034446,80,35,ìy,2020/1/11,2,1,0,161.9,11.84020833,2
DSD07864-200111,6,62,male,0,0,0,0,0,0.994,0,0.006,35.67151078,139.7034446,60,35,ìy,2020/1/11,2,1,0,161.9,15.77527778,2
DSD07864-200111,7,28,male,0,0.001,0,0,0.031,0.967,0.001,0,35.67151078,139.7034446,55,35,ìy,2020/1/11,2,1,0,161.9,17.20621212,2
DSD07864-200111,8,30,male,0,0,0,0,0.001,0.986,0,0.012,35.67151078,139.7034446,54,35,ìy,2020/1/11,2,1,0,161.9,17.52419753,2
DSD07864-200111,9,30,male,0,0,0,0,0,1,0,0,35.67151078,139.7034446,51,35,ìy,2020/1/11,2,1,0,161.9,18.55297386,2
DSD07864-200111,10,22,female,0,0,0,0,0,0.999,0.001,0,35.67151078,139.7034446,48,35,ìy,2020/1/11,2,0,0,153.8,18.72597222,2
DSD07864-200111,11,30,male,0,0.001,0,0,0.977,0.022,0,0,35.67151078,139.7034446,47,35,ìy,2020/1/11,2,1,1,161.9,20.12897163,2
DSD07864-200111,12,19,female,0.001,0,0,0,0.01,0.959,0.003,0.026,35.67151078,139.7034446,44,35,ìy,2020/1/11,2,0,0,153.8,20.42515152,2
DSD07864-200111,13,18,female,0,0,0,0,0,1,0,0,35.67151078,139.7034446,41,35,ìy,2020/1/11,2,0,0,153.8,21.91711382,2
