filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,âÊëúÉTÉCÉY,35mmä∑éZ,ójì˙,ì˙ït,éûä‘ë—,happy_tf,male_tf,distance,ójì˙_tf,,ä¥èÓ,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,,150+,,,,,
DSC05160,1,18,male,0,0.001,0,0,0.992,0.007,0,0,35.65997893,139.7045648,182,35,ìy,2019/12/14,3,1,1,5.224,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05160,2,25,male,0,0,0,0,0.946,0.043,0.011,0,35.65997893,139.7045648,174,35,ìy,2019/12/14,3,1,1,5.463,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05160,3,23,male,0,0,0,0,0,0.998,0.001,0,35.65997893,139.7045648,151,35,ìy,2019/12/14,3,0,1,6.289,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05160,6,39,male,0,0,0,0,0.27,0.728,0.001,0.001,35.65997893,139.7045648,69,35,ìy,2019/12/14,3,0,1,13.722,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05162,5,31,male,0,0,0,0,0.062,0.938,0,0,35.6600799,139.70504,117,35,ìy,2019/12/14,3,0,1,8.107,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05164,1,22,male,0.009,0.001,0.002,0,0.203,0.782,0.001,0.001,35.66007056,139.7056661,122,35,ìy,2019/12/14,3,0,1,7.776,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05164,3,48,male,0,0,0,0,0.581,0.417,0,0.001,35.66007056,139.7056661,100,35,ìy,2019/12/14,3,1,1,9.479,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05166,1,30,male,0,0,0,0,0,0.987,0.012,0.001,35.65999397,139.7053527,172,35,ìy,2019/12/14,3,0,1,5.526,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05171,2,23,male,0.006,0,0.001,0.001,0.003,0.959,0.021,0.009,35.65967853,139.70358,102,35,ìy,2019/12/14,3,0,1,9.294,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05173,1,24,male,0,0,0,0,0.002,0.983,0.012,0.002,35.65944703,139.7026056,121,35,ìy,2019/12/14,3,0,1,7.84,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05173,3,18,male,0.003,0,0,0,0.002,0.977,0.016,0.002,35.65944703,139.7026056,109,35,ìy,2019/12/14,3,0,1,8.699,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05173,5,21,male,0,0,0,0,0.025,0.966,0.003,0.005,35.65944703,139.7026056,54,35,ìy,2019/12/14,3,0,1,17.524,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05174,1,29,male,0.005,0.001,0,0,0.002,0.989,0.002,0,35.65932139,139.7021394,376,35,ìy,2019/12/14,3,0,1,2.547,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05174,5,14,male,0,0,0,0,0.001,0.996,0.002,0,35.65932139,139.7021394,43,35,ìy,2019/12/14,3,0,1,21.998,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05175,1,25,male,0,0.158,0.001,0,0.824,0.012,0.004,0,35.65925333,139.7019317,286,35,ìy,2019/12/14,3,1,1,3.337,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05175,2,29,male,0,0,0,0,1,0,0,0,35.65925333,139.7019317,263,35,ìy,2019/12/14,3,1,1,3.626,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05176,2,20,male,0.001,0,0,0,0,0.996,0.002,0,35.65939747,139.7017616,108,35,ìy,2019/12/14,3,0,1,8.78,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05178,2,27,male,0.002,0,0,0,0.996,0.001,0,0,35.65937806,139.7015106,72,35,ìy,2019/12/14,3,1,1,13.152,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05179,3,41,male,0,0,0,0,0.873,0.126,0,0,35.65938945,139.7014908,81,35,ìy,2019/12/14,3,1,1,11.694,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05180,1,22,male,0,0,0,0,0,0.999,0.001,0,35.65935041,139.7011096,460,35,ìy,2019/12/14,3,0,1,2.088,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05180,4,28,male,0,0,0,0,0.047,0.911,0.002,0.039,35.65935041,139.7011096,203,35,ìy,2019/12/14,3,0,1,4.687,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05183-1215,1,31,male,0,0,0,0,0,0.998,0.001,0,35.65942616,139.7001112,883,35,ì˙,2019/12/15,2,0,1,1.105,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05183-1215,2,18,male,0,0,0,0,0,0.989,0.011,0,35.65942616,139.7001112,643,35,ì˙,2019/12/15,2,0,1,1.504,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05183-1215,3,19,male,0,0,0,0,0,0.994,0.002,0.003,35.65942616,139.7001112,421,35,ì˙,2019/12/15,2,0,1,2.278,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05183-1215,4,29,male,0,0,0,0,0,0.997,0.003,0,35.65942616,139.7001112,292,35,ì˙,2019/12/15,2,0,1,3.269,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05183-1215,5,26,male,0.001,0,0,0,0.002,0.997,0,0,35.65942616,139.7001112,50,35,ì˙,2019/12/15,2,0,1,18.923,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05184-1215,3,19,male,0,0.001,0,0,0,0.988,0.011,0,35.65943701,139.6999947,297,35,ì˙,2019/12/15,2,0,1,3.215,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05185-1215,2,23,male,0,0,0,0,0.999,0.001,0,0,35.65945543,139.6998722,328,35,ì˙,2019/12/15,2,1,1,2.914,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05185-1215,3,56,male,0.001,0,0,0.033,0.003,0.009,0.002,0.951,35.65945543,139.6998722,205,35,ì˙,2019/12/15,2,0,1,4.642,1,,,0,0,0,0,0,0,0,1,,,,,,,
DSC05185-1215,4,23,male,0,0,0,0,0,0.999,0.001,0,35.65945543,139.6998722,143,35,ì˙,2019/12/15,2,0,1,6.639,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05186-1215,1,23,male,0,0,0,0,0,0.998,0.001,0,35.65944125,139.6996661,139,35,ì˙,2019/12/15,2,0,1,6.829,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05186-1215,2,45,male,0.002,0.001,0,0,0.001,0.961,0,0.035,35.65944125,139.6996661,119,35,ì˙,2019/12/15,2,0,1,7.971,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05186-1215,5,19,male,0,0,0,0,0.001,0.998,0,0,35.65944125,139.6996661,79,35,ì˙,2019/12/15,2,0,1,11.99,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05187-1215,1,18,male,0,0,0,0,0,0.997,0,0.002,35.65940634,139.6994854,682,35,ì˙,2019/12/15,2,0,1,1.42,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05187-1215,2,32,male,0,0,0,0,0,0.999,0.001,0,35.65940634,139.6994854,375,35,ì˙,2019/12/15,2,0,1,2.553,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05188-1215,1,30,male,0,0,0,0,0,0.996,0.003,0,35.65941345,139.6994084,575,35,ì˙,2019/12/15,2,0,1,1.677,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05188-1215,4,18,male,0,0.001,0.001,0,0.7,0.298,0,0,35.65941345,139.6994084,176,35,ì˙,2019/12/15,2,1,1,5.401,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05188-1215,8,26,male,0,0,0,0,0,0.999,0,0,35.65941345,139.6994084,56,35,ì˙,2019/12/15,2,0,1,16.9,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05189-1215,1,23,male,0,0.001,0,0,0,0.927,0,0.07,35.65936319,139.699329,201,35,ì˙,2019/12/15,2,0,1,4.734,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05189-1215,2,34,male,0,0.001,0,0.001,0,0.886,0.076,0.035,35.65936319,139.699329,132,35,ì˙,2019/12/15,2,0,1,7.19,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05190-1215,3,20,male,0,0,0,0,0,0.992,0.007,0,35.65932603,139.6992018,166,35,ì˙,2019/12/15,2,0,1,5.724,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05190-1215,5,51,male,0,0,0,0,0,0.988,0.012,0,35.65932603,139.6992018,113,35,ì˙,2019/12/15,2,0,1,8.393,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05190-1215,6,33,male,0,0,0,0,0,0.988,0.001,0.01,35.65932603,139.6992018,94,35,ì˙,2019/12/15,2,0,1,10.082,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05192-1215,4,30,male,0.003,0,0.003,0,0,0.986,0.005,0.002,35.65938013,139.6992854,138,35,ì˙,2019/12/15,2,0,1,6.879,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05192-1215,5,30,male,0.002,0,0,0,0,0.982,0.016,0,35.65938013,139.6992854,125,35,ì˙,2019/12/15,2,0,1,7.59,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05192-1215,8,24,male,0,0,0,0,0,1,0,0,35.65938013,139.6992854,58,35,ì˙,2019/12/15,2,0,1,16.318,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05193-1215,3,61,male,0,0,0,0,0.001,0.997,0.001,0,35.65943565,139.6995962,227,35,ì˙,2019/12/15,2,0,1,4.195,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05193-1215,6,20,male,0,0,0,0,0,0.999,0.001,0,35.65943565,139.6995962,168,35,ì˙,2019/12/15,2,0,1,5.657,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05194-1215,1,41,male,0.022,0.021,0,0,0,0.885,0.071,0,35.65933587,139.699715,193,35,ì˙,2019/12/15,2,0,1,4.928,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05195-1215,1,48,male,0,0.04,0,0,0.436,0.523,0.001,0,35.65919389,139.699705,176,35,ì˙,2019/12/15,2,0,1,5.401,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05197-1215,1,64,male,0,0,0,0,0,0.99,0.01,0,35.65903893,139.6998253,61,35,ì˙,2019/12/15,2,0,1,15.517,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05199-1215,2,34,male,0,0,0,0,0.997,0.001,0.003,0,35.65888488,139.6996023,112,35,ì˙,2019/12/15,2,1,1,8.467,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05200-1215,2,35,male,0,0,0,0,0,1,0,0,35.65867513,139.6991137,44,35,ì˙,2019/12/15,2,0,1,21.499,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05201-1215,1,30,male,0,0,0,0,0.002,0.998,0,0,35.65878276,139.6992997,101,35,ì˙,2019/12/15,2,0,1,9.386,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05201-1215,2,38,male,0.001,0,0.008,0.001,0.002,0.908,0.051,0.029,35.65878276,139.6992997,100,35,ì˙,2019/12/15,2,0,1,9.479,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05201-1215,3,40,male,0.005,0.002,0,0,0,0.983,0.01,0,35.65878276,139.6992997,86,35,ì˙,2019/12/15,2,0,1,11.017,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05201-1215,5,9,male,0,0,0,0,0,0.999,0,0,35.65878276,139.6992997,63,35,ì˙,2019/12/15,2,0,1,15.026,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05202-1215,1,50,male,0.001,0,0,0,0,0.983,0.016,0,35.65888973,139.6994568,140,35,ì˙,2019/12/15,2,0,1,6.781,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05202-1215,2,33,male,0.001,0,0,0.001,0,0.965,0.003,0.029,35.65888973,139.6994568,69,35,ì˙,2019/12/15,2,0,1,13.722,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05203-1215,1,50,male,0,0.005,0,0,0.002,0.989,0.001,0.004,35.65913969,139.6993028,152,35,ì˙,2019/12/15,2,0,1,6.248,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05203-1215,4,39,male,0.005,0,0,0.003,0.321,0.595,0.012,0.063,35.65913969,139.6993028,65,35,ì˙,2019/12/15,2,0,1,14.564,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05203-1215,5,66,male,0.001,0,0,0,0.081,0.907,0.001,0.009,35.65913969,139.6993028,47,35,ì˙,2019/12/15,2,0,1,20.129,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05204-1215,4,30,male,0,0,0,0,0.001,0.958,0.042,0,35.65931189,139.6990351,167,35,ì˙,2019/12/15,2,0,1,5.69,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05204-1215,6,30,male,0,0.001,0,0,0.052,0.946,0,0,35.65931189,139.6990351,104,35,ì˙,2019/12/15,2,0,1,9.116,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05205-1215,2,25,male,0,0,0,0,0.991,0.008,0,0,35.65925709,139.6987414,144,35,ì˙,2019/12/15,2,1,1,6.593,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05205-1215,3,18,male,0,0,0,0,0.374,0.606,0.018,0.001,35.65925709,139.6987414,141,35,ì˙,2019/12/15,2,0,1,6.733,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05205-1215,5,23,male,0.001,0.002,0.001,0,0.857,0.072,0.067,0,35.65925709,139.6987414,114,35,ì˙,2019/12/15,2,1,1,8.319,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05205-1215,6,34,male,0.001,0,0,0,0,0.892,0.106,0,35.65925709,139.6987414,105,35,ì˙,2019/12/15,2,0,1,9.029,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05205-1215,7,20,male,0,0,0,0,0.005,0.948,0.047,0,35.65925709,139.6987414,96,35,ì˙,2019/12/15,2,0,1,9.873,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05205-1215,8,8,male,0,0,0,0,0.001,0.343,0.002,0.654,35.65925709,139.6987414,90,35,ì˙,2019/12/15,2,0,1,10.529,1,,,0,0,0,0,0,0,0,1,,,,,,,
DSC05205-1215,9,47,male,0,0,0,0,0,0.999,0.001,0,35.65925709,139.6987414,86,35,ì˙,2019/12/15,2,0,1,11.017,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05206-1215,1,26,male,0,0,0,0,0,0.997,0.001,0.003,35.65916511,139.6984745,193,35,ì˙,2019/12/15,2,0,1,4.928,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05207-1215,1,23,male,0,0,0,0,0.996,0.003,0,0,35.65909028,139.6980717,84,35,ì˙,2019/12/15,2,1,1,11.278,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05208-1215,1,20,male,0,0,0,0,0,0.974,0.002,0.024,35.65904437,139.6980915,162,35,ì˙,2019/12/15,2,0,1,5.865,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05208-1215,4,24,male,0.105,0,0.002,0,0.044,0.844,0.002,0.002,35.65904437,139.6980915,75,35,ì˙,2019/12/15,2,0,1,12.627,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05209-1215,1,37,male,0.001,0.001,0.001,0,0.902,0.094,0.001,0,35.65894436,139.698321,79,35,ì˙,2019/12/15,2,1,1,11.99,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05210-1215,1,38,male,0,0.156,0,0,0.161,0.682,0.001,0,35.65883333,139.6984275,144,35,ì˙,2019/12/15,2,0,1,6.593,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05210-1215,2,30,male,0.001,0,0,0,0.522,0.476,0.001,0,35.65883333,139.6984275,66,35,ì˙,2019/12/15,2,1,1,14.344,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05210-1215,3,24,male,0,0,0,0,0,0.808,0,0.191,35.65883333,139.6984275,62,35,ì˙,2019/12/15,2,0,1,15.268,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05212-1215,1,23,male,0,0,0,0,0,0.997,0.003,0,35.65877759,139.6988262,118,35,ì˙,2019/12/15,2,0,1,8.039,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05213-1215,1,36,male,0.037,0.002,0.001,0,0.005,0.952,0.002,0.002,35.65857008,139.6988468,61,35,ì˙,2019/12/15,2,0,1,15.517,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05213-1215,2,28,male,0.009,0.001,0.003,0.004,0.001,0.574,0.007,0.401,35.65857008,139.6988468,60,35,ì˙,2019/12/15,2,0,1,15.775,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05214-1215,1,35,male,0,0,0,0,0.997,0.002,0,0,35.65855377,139.6985487,192,35,ì˙,2019/12/15,2,1,1,4.954,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05214-1215,2,30,male,0.002,0.219,0.001,0,0.037,0.732,0.009,0,35.65855377,139.6985487,189,35,ì˙,2019/12/15,2,0,1,5.032,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05219-1215,1,44,male,0,0,0,0,0,0.995,0.004,0.001,35.65890368,139.6977145,304,35,ì˙,2019/12/15,2,0,1,3.142,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05219-1215,3,29,male,0,0,0,0,0,0.999,0.001,0,35.65890368,139.6977145,141,35,ì˙,2019/12/15,2,0,1,6.733,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05222-1215,1,23,male,0,0,0,0,0,1,0,0,35.65842322,139.6970714,131,35,ì˙,2019/12/15,2,0,1,7.244,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05223-1215,1,18,male,0,0,0,0,0,0.994,0.005,0,35.65817534,139.6968498,188,35,ì˙,2019/12/15,2,0,1,5.058,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05223-1215,2,36,male,0,0,0,0,0,0.997,0.002,0,35.65817534,139.6968498,117,35,ì˙,2019/12/15,2,0,1,8.107,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05224-1215,1,24,male,0,0,0,0,0.001,0.986,0.002,0.011,35.65797164,139.6966833,134,35,ì˙,2019/12/15,2,0,1,7.083,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05225-1215,1,33,male,0,0.002,0,0,0.646,0.352,0,0,35.65779398,139.6965506,83,35,ì˙,2019/12/15,2,1,1,11.414,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05226-1215,4,23,male,0,0.001,0,0,0.001,0.997,0.001,0.001,35.65761853,139.6963775,179,35,ì˙,2019/12/15,2,0,1,5.311,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05226-1215,5,23,male,0.001,0,0,0.003,0,0.949,0.009,0.038,35.65761853,139.6963775,152,35,ì˙,2019/12/15,2,0,1,6.248,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05228-1215,1,47,male,0,0,0,0,0,0.997,0.001,0.002,35.65731326,139.6961292,60,35,ì˙,2019/12/15,2,0,1,15.775,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05229-1215,1,49,male,0,0,0,0,0,0.947,0.053,0,35.65749961,139.6960187,77,35,ì˙,2019/12/15,2,0,1,12.3,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05229-1215,2,27,male,0,0,0,0,0.007,0.992,0.001,0,35.65749961,139.6960187,73,35,ì˙,2019/12/15,2,0,1,12.972,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05229-1215,5,13,male,0,0,0,0,0.009,0.991,0,0,35.65749961,139.6960187,41,35,ì˙,2019/12/15,2,0,1,23.07,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05233-1215,1,40,male,0,0.001,0,0,0.946,0.052,0,0,35.65835794,139.6967575,463,35,ì˙,2019/12/15,2,1,1,2.075,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05235-1215,1,20,male,0,0,0,0,0,0.999,0.001,0,35.65871063,139.6971487,179,35,ì˙,2019/12/15,2,0,1,5.311,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05235-1215,2,31,male,0.001,0,0,0,0.107,0.891,0.001,0,35.65871063,139.6971487,72,35,ì˙,2019/12/15,2,0,1,13.152,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05236-1215,1,19,male,0,0.011,0,0,0.006,0.983,0,0,35.65884965,139.6973225,333,35,ì˙,2019/12/15,2,0,1,2.871,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05236-1215,2,29,male,0.005,0,0,0,0,0.973,0.022,0,35.65884965,139.6973225,156,35,ì˙,2019/12/15,2,0,1,6.089,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05236-1215,3,27,male,0,0.001,0,0,0.321,0.676,0.001,0,35.65884965,139.6973225,101,35,ì˙,2019/12/15,2,0,1,9.386,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05237-1215,2,39,male,0,0,0,0,0.01,0.985,0.004,0,35.65908383,139.6977741,119,35,ì˙,2019/12/15,2,0,1,7.971,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05237-1215,3,6,male,0,0,0,0,0.004,0.994,0.001,0.001,35.65908383,139.6977741,55,35,ì˙,2019/12/15,2,0,1,17.206,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05238-1215,1,31,male,0,0,0,0,0.999,0.001,0,0,35.65913096,139.6978892,322,35,ì˙,2019/12/15,2,1,1,2.968,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05238-1215,4,25,male,0,0,0,0,0,0.997,0.002,0,35.65913096,139.6978892,110,35,ì˙,2019/12/15,2,0,1,8.621,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05239-1215,1,18,male,0,0,0,0,0,0.998,0.002,0,35.6591844,139.6980113,298,35,ì˙,2019/12/15,2,0,1,3.204,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05240-1215,1,19,male,0,0,0,0.004,0,0.829,0.003,0.162,35.65926378,139.698348,160,35,ì˙,2019/12/15,2,0,1,5.938,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05240-1215,2,38,male,0,0,0,0,0.005,0.992,0,0.002,35.65926378,139.698348,54,35,ì˙,2019/12/15,2,0,1,17.524,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05241-1215,1,70,male,0.002,0.001,0.002,0,0,0.974,0.001,0.02,35.6593241,139.6985254,268,35,ì˙,2019/12/15,2,0,1,3.559,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05241-1215,2,21,male,0,0,0,0,0,0.991,0,0.009,35.6593241,139.6985254,58,35,ì˙,2019/12/15,2,0,1,16.318,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05242-1215,5,26,male,0,0,0,0,0.025,0.974,0,0,35.65938673,139.6987691,70,35,ì˙,2019/12/15,2,0,1,13.527,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05243-1215,1,19,male,0,0,0,0,0.85,0.149,0,0,35.65944093,139.6989605,461,35,ì˙,2019/12/15,2,1,1,2.084,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05243-1215,3,27,male,0,0.001,0,0,0.016,0.88,0.101,0.002,35.65944093,139.6989605,292,35,ì˙,2019/12/15,2,0,1,3.269,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05245-1215,4,24,male,0.002,0.001,0,0,0.001,0.957,0.037,0.001,35.65940463,139.6988606,160,35,ì˙,2019/12/15,2,0,1,5.938,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05247-1215,1,18,male,0.001,0.002,0,0,0.06,0.891,0.045,0.001,35.65928055,139.6984119,270,35,ì˙,2019/12/15,2,0,1,3.533,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05247-1215,2,38,male,0,0.002,0,0,0.829,0.169,0,0,35.65928055,139.6984119,209,35,ì˙,2019/12/15,2,1,1,4.554,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05248-1215,3,23,male,0,0,0,0,0,0.998,0.002,0,35.65923818,139.6982218,181,35,ì˙,2019/12/15,2,0,1,5.253,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05248-1215,4,28,male,0,0.029,0,0,0.134,0.831,0.005,0.001,35.65923818,139.6982218,148,35,ì˙,2019/12/15,2,0,1,6.416,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05249-1215,1,34,male,0.001,0.005,0,0,0.069,0.919,0.006,0,35.65920226,139.6980728,296,35,ì˙,2019/12/15,2,0,1,3.226,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05249-1215,3,35,male,0.001,0.001,0.001,0,0.103,0.874,0.016,0.003,35.65920226,139.6980728,87,35,ì˙,2019/12/15,2,0,1,10.89,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05249-1215,4,28,male,0.001,0,0,0.026,0,0.858,0.004,0.112,35.65920226,139.6980728,75,35,ì˙,2019/12/15,2,0,1,12.627,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05249-1215,5,18,male,0,0,0,0,0,0.998,0.002,0,35.65920226,139.6980728,60,35,ì˙,2019/12/15,2,0,1,15.775,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05250-1215,1,27,male,0,0,0,0,0.004,0.994,0,0.001,35.65917097,139.6979459,355,35,ì˙,2019/12/15,2,0,1,2.695,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05251-1215,1,22,male,0,0,0,0,0.97,0.03,0,0,35.65912429,139.6978367,361,35,ì˙,2019/12/15,2,1,1,2.651,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05251-1215,2,27,male,0.002,0.036,0.004,0.002,0.002,0.921,0.03,0.002,35.65912429,139.6978367,308,35,ì˙,2019/12/15,2,0,1,3.101,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05251-1215,3,24,male,0,0.001,0,0,0,0.97,0.028,0,35.65912429,139.6978367,296,35,ì˙,2019/12/15,2,0,1,3.226,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05251-1215,4,21,male,0,0.031,0,0,0.022,0.935,0.011,0,35.65912429,139.6978367,191,35,ì˙,2019/12/15,2,0,1,4.98,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05253-1215,1,24,male,0,0,0,0,0,0.973,0.026,0,35.65936112,139.6977342,82,35,ì˙,2019/12/15,2,0,1,11.552,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05254-1215,1,23,male,0,0,0,0,0.998,0.001,0,0,35.65961456,139.6977809,247,35,ì˙,2019/12/15,2,1,1,3.859,1,,,0,0,0,0,1,0,0,0,,,,,,,
DSC05254-1215,3,31,male,0.002,0.086,0.002,0,0.003,0.904,0.003,0,35.65961456,139.6977809,106,35,ì˙,2019/12/15,2,0,1,8.945,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05257-1215,2,52,male,0,0,0,0,0,0.817,0.183,0,35.66028653,139.6973033,305,35,ì˙,2019/12/15,2,0,1,3.131,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05257-1215,4,10,male,0,0,0,0,0.001,0.94,0.004,0.055,35.66028653,139.6973033,77,35,ì˙,2019/12/15,2,0,1,12.3,1,,,0,0,0,0,0,1,0,0,,,,,,,
DSC05258-1215,1,25,male,0.001,0,0,0,0,0.954,0.044,0,35.6603647,139.6970277,296,35,ì˙,2019/12/15,2,0,1,3.226,1,,,0,0,0,0,0,1,0,0,,,,,,,
